target_timestamp,fold_id,y_true,model_pred,persistence_pred,model_sq_err,persistence_sq_err
2020-08-13,0,0.047153217631400304,0.10025251717208469,0.1292003746869606,0.0028195356117113254,0.006731735980899779
2020-08-14,0,0.04896930322804802,0.09730959035268497,0.12890374708388286,0.002336783359292341,0.0063895153145416125
2020-08-17,0,0.05149952959596187,0.09782937784554174,0.12926464387944184,0.002146454838829099,0.006047412999522698
2020-08-18,0,0.08063653718947966,0.09769034068655494,0.1294186303481689,0.0002908322137168569,0.002379692612943034
2020-08-19,0,0.0803618760958117,0.09346251860063076,0.09758773589644101,0.00017162683403907175,0.0002967302458709368
2020-08-20,0,0.058255256376123506,0.09291177301604359,0.047153217631400304,0.0012010741456130575,0.0001232552642893351
2020-08-21,0,0.06149398036620919,0.10906476669107659,0.04896930322804802,0.0022629797115661914,0.0001568675374151772
2020-08-24,0,0.05791055106187891,0.09098984411142155,0.05149952959596187,0.0010942396286575202,4.110119623644903e-05
2020-08-25,0,0.08077797027307275,0.09689205750071114,0.08063653718947966,0.0002596638071799388,2.0003317134649177e-08
2020-08-26,0,0.09018938978203968,0.08268868121696579,0.0803618760958117,5.626062897817274e-05,9.658002525299812e-05
2020-08-27,0,0.10953090393622653,0.08010663700939238,0.058255256376123506,0.0008657874841815855,0.0026291920327078987
2020-08-28,0,0.30998637870710477,0.07302339791866874,0.06149398036620919,0.0561514542641407,0.06174847203321033
2020-08-31,0,0.3035331177856113,0.07495288969075689,0.05791055106187891,0.05224892067589568,0.06033044528395437
2020-09-01,0,0.3434089596614498,0.07774799903106613,0.08077797027307275,0.07057574600305827,0.06897503658711782
2020-09-02,0,0.384111537663558,0.08077653544024732,0.09018938978203968,0.09201212357381588,0.08639022901528513
2020-09-03,0,0.3346139690184811,0.06467034492045262,0.10953090393622653,0.07286956019117773,0.05066238618682246
2020-09-04,0,0.2853460431875015,0.2036441313052371,0.30998637870710477,0.0066752024052173,0.0006071461345186222
2020-09-08,0,0.31613468735186934,0.25399130220165766,0.3035331177856113,0.0038618003179275487,0.00015879955553324034
2020-09-09,0,0.22471469143492917,0.3202983293837487,0.3434089596614498,0.009136231843531012,0.014088329309829225
2020-09-10,0,0.18015264020795313,0.2696861609024436,0.384111537663558,0.008016251327950748,0.041599231851305936
2020-09-11,0,0.1340536028738205,0.31439634175615916,0.3346139690184811,0.03252350346758338,0.04022446046808032
2020-09-14,0,0.16214734645009204,0.30547763001855904,0.2853460431875015,0.02054357018781716,0.015177918877796185
2020-09-15,0,0.10962955176905834,0.2623045907818399,0.31613468735186934,0.023309667537554365,0.042644371022075155
2020-09-16,0,0.14331475872100619,0.23032575966708604,0.22471469143492917,0.00757091428563871,0.0066259490458311894
2020-09-17,0,0.19119780842715964,0.24505706907417207,0.18015264020795313,0.0029008199574428223,0.00012199574099056947
2020-09-18,0,0.20811485885131073,0.2879450071225491,0.1340536028738205,0.006372852573007904,0.005485069636963331
2020-09-21,0,0.2545208101177902,0.3168110547451285,0.16214734645009204,0.0038800745757336464,0.008532856789967553
2020-09-22,0,0.261475403437064,0.34029683769526303,0.10962955176905834,0.006212818498519594,0.023057162668781977
2020-09-23,0,0.2635561981112485,0.28019122305824323,0.14331475872100619,0.00027672405498713795,0.01445800374663731
2020-09-24,0,0.1482953040978237,0.34770569157315206,0.19119780842715964,0.03976450263306059,0.001840624877728688
2020-09-25,0,0.1428549942211361,0.3362316893119633,0.20811485885131073,0.03739454620425075,0.004258849931548719
2020-09-28,0,0.1674854273953919,0.28544560261609747,0.2545208101177902,0.01391460293809956,0.007575157845634349
2020-09-29,0,0.17327119129105448,0.21756040242600944,0.261475403437064,0.0019615342229566185,0.0077799830402982524
2020-09-30,0,0.2088750508694832,0.22610632004486836,0.2635561981112485,0.0002969166373945792,0.0029900278636756155
2020-10-01,0,0.23641639011154073,0.2294634200541285,0.1482953040978237,4.8343792619270844e-05,0.007765325800236912
2020-10-02,0,0.23889427496645818,0.20546236534798717,0.1428549942211361,0.0011176925807376142,0.009223543446078794
2020-10-05,0,0.2066802762869618,0.19198005451828676,0.1674854273953919,0.0002160965200482279,0.0015362361796329986
2020-10-06,0,0.20194595449139416,0.1395788437884835,0.17327119129105448,0.0038896564974291122,0.0008222420445955548
2020-10-07,0,0.15101107423429025,0.17264322029491352,0.2088750508694832,0.00046794974318813907,0.003348239792038154
2020-10-08,0,0.16079034987867596,0.13836294646180017,0.23641639011154073,0.0005029884240232922,0.005719297961302879
2020-10-09,0,0.158362545711512,0.10471041329391244,0.23889427496645818,0.002878551312955639,0.006485359416791953
2020-10-12,0,0.146863112257531,0.10758446121540448,0.2066802762869618,0.0015428124276891458,0.0035780931125238328
2020-10-13,0,0.09285752373697632,0.10545818146189709,0.20194595449139416,0.0001587765751006053,0.011900285724461414
2020-10-14,0,0.1160851053707969,0.1134183649858746,0.15101107423429025,7.111504280575554e-06,0.0012198233010537068
2020-10-15,0,0.1144947285502077,0.1364748654143138,0.16079034987867596,0.0004831264165648361,0.0021432845541889253
2020-10-16,0,0.1298771717812379,0.1416710202318866,0.158362545711512,0.00013909486127686895,0.0008114165279475402
2020-10-19,0,0.13489672501137193,0.12526587891792004,0.146863112257531,9.27531964757574e-05,0.0001431944237250382
2020-10-20,0,0.15705883506583315,0.1842865888208649,0.09285752373697632,0.0007413505745446457,0.0041218083763448
2020-10-21,0,0.14932937104327568,0.16272189444438206,0.1160851053707969,0.0001793596830491822,0.0011051812001023507
2020-10-22,0,0.26529432934362623,0.15625028696576818,0.1144947285502077,0.011890603178104104,0.022740519599454397
2020-10-23,0,0.2833470179151966,0.166044614023177,0.1298771717812379,0.013759853958846501,0.023552993672380965
2020-10-26,0,0.26302427216406027,0.14496902039051163,0.13489672501137193,0.01393704247131596,0.016416668339364376
2020-10-27,0,0.29435876912687375,0.21157544965413222,0.15705883506583315,0.006853077982925988,0.018851271893166096
2020-10-28,0,0.3378071465156954,0.20285140091514248,0.14932937104327568,0.018213053270601152,0.03552387184703185
2020-10-29,0,0.1991618773970263,0.34638267213706303,0.26529432934362623,0.02167396240388803,0.004373501200469351
2020-10-30,0,0.20983309052886184,0.31853125552000877,0.2833470179151966,0.011815291072442599,0.0054042975197633025
2020-11-02,0,0.14277277362380295,0.3123675682344838,0.26302427216406027,0.028762394359039024,0.01446042290117751
2020-11-03,0,0.1413606608109646,0.2769703730180138,0.29435876912687375,0.01838999404487871,0.02340842114824667
2020-11-04,0,0.17462330157360212,0.23208047342254706,0.3378071465156954,0.0033013265968791913,0.026628967250085137
2020-11-05,0,0.139716085010311,0.1887422363095292,0.1991618773970263,0.002403563511213834,0.0035338022324844583
2020-11-06,0,0.13623561318757801,0.12830878400905504,0.20983309052886184,6.283462082548315e-05,0.005416588671000787
2020-11-09,0,0.1583898173370817,0.14653561639378992,0.14277277362380295,0.0001405220800039399,0.00024389205434245984
2020-11-10,0,0.1581247232255508,0.1434353459257671,0.1413606608109646,0.0002157778054554007,0.0002810337886401415
2020-11-11,0,0.1694814261092439,0.1302989854496951,0.17462330157360212,0.0015352636560390643,2.6438883290968945e-05
2020-11-12,0,0.19687416742490357,0.07550967214207155,0.139716085010311,0.014729340715256556,0.0032670463853133576
2020-11-13,0,0.1782833308698127,0.10562488250057267,0.13623561318757801,0.005279250119425521,0.0017680105622849124
2020-11-16,0,0.15528297367529478,0.08028012554111408,0.1583898173370817,0.005625427228238974,9.652477538785613e-06
2020-11-17,0,0.12162532924248447,0.06020808779221415,0.1581247232255508,0.0037720775473608025,0.0013322057611310984
2020-11-18,0,0.17641218827977947,0.09541276148796207,0.1694814261092439,0.006560907140602987,4.803546426452686e-05
2020-11-19,0,0.13708741256053242,0.13076781294658346,0.19687416742490357,3.99373392806238e-05,0.003574456057212408
2020-11-20,0,0.1370516813727242,0.12659407890451335,0.1782833308698127,0.00010936144938312949,0.00170004892025076
2020-11-23,0,0.12642303867257204,0.12456319748649852,0.15528297367529478,3.4590092374153525e-06,0.0008328958483613813
2020-11-24,0,0.13634594547838863,0.12138848779382477,0.12162532924248447,0.0002237255403855184,0.00021669654236476524
2020-11-25,0,0.09200110432576711,0.09325978135870486,0.17641218827977947,1.5842678732449764e-06,0.007125231094291324
2020-11-27,0,0.08935017180369638,0.08562934775970685,0.13708741256053242,1.3844531566330614e-05,0.0022788441550761276
2020-11-30,0,0.10054571949985236,0.08859203246907854,0.1370516813727242,0.0001428906336296902,0.001332685252263572
2020-12-01,0,0.08975448439282474,0.09970476071788535,0.12642303867257204,9.90079989450617e-05,0.0013445828729667742
2020-12-02,0,0.06444322701389694,0.10717190546389467,0.13634594547838863,0.0018257399620833,0.005170000922583954
2020-12-03,0,0.10274068132044403,0.09493391891603772,0.09200110432576711,6.094553923885177e-05,0.00011533851402459384
2020-12-04,0,0.10275219664428617,0.09081816126968753,0.08935017180369638,0.0001424212003221717,0.0001796142698277858
2020-12-07,0,0.06932411193323847,0.07880256868539427,0.10054571949985236,8.984114240248799e-05,0.0009747887790436419
2020-12-08,0,0.07171437379238203,0.06738715461360166,0.08975448439282474,1.8724825821204682e-05,0.00032544559047620536
2020-12-09,0,0.13384120514945272,0.07255381222225529,0.06444322701389694,0.0037561445318126893,0.004816079369303077
2020-12-10,0,0.10945492707820684,0.10218699262251993,0.10274068132044403,5.282287125216096e-05,4.508109609563582e-05
2020-12-11,0,0.11019540060564133,0.11368235766924296,0.10275219664428617,1.215886956340135e-05,5.540128521033311e-05
2020-12-14,0,0.11844281102438728,0.11571479404050095,0.06932411193323847,7.4420766643722866e-06,0.0024126466004068233
2020-12-15,0,0.11525443930860242,0.1273052220555816,0.07171437379238203,0.00014522136481489082,0.0018957373051567638
2020-12-16,0,0.06370777050425212,0.08931975128323488,0.13384120514945272,0.0006559735594229823,0.0049186986551326235
2020-12-17,0,0.0625569452369313,0.07552213573611849,0.10945492707820684,0.00016809616468021387,0.00219942070078461
2020-12-18,1,0.05236412117344946,0.08652355095226424,0.11019540060564133,0.001166866642813778,0.003344456880764258
2020-12-21,1,0.07621003461752777,0.1170088983032527,0.11844281102438728,0.001664547278046364,0.0017836074030317887
2020-12-22,1,0.06968067755639928,0.18094341297256278,0.11525443930860242,0.012379396292287202,0.0020769677602465735
2020-12-23,1,0.06257109920291426,0.12070894733228704,0.06370777050425212,0.0033800093851140143,1.2920216472851114e-06
2020-12-24,1,0.06253625958557157,0.10665392314982686,0.0625569452369313,0.0019463682383688181,4.2789617217599165e-10
2020-12-28,1,0.13530842928545678,0.08723740737813118,0.05236412117344946,0.0023108231472145774,0.0068797582481796024
2020-12-29,1,0.12881256870752925,0.06967222854108612,0.07621003461752777,0.003497579835002606,0.0027670265926897667
2020-12-30,1,0.13510781840919006,0.08010218614269592,0.06968067755639928,0.003025619581036782,0.004280710760170924
2020-12-31,1,0.16676648042345688,0.0887774027526557,0.06257109920291426,0.006082296235942257,0.010856677467694205
2021-01-04,1,0.1671131668231672,0.0894319485545651,0.06253625958557157,0.006034371671694202,0.010936329527380682
2021-01-05,1,0.12282505044984617,0.1576689688631043,0.13530842928545678,0.0012140986503897894,0.00015583474715337095
2021-01-06,1,0.12659955055196548,0.13353769715373864,0.12881256870752925,4.813787826769652e-05,4.8974493568548585e-06
2021-01-07,1,0.1255103386458068,0.1158592230346381,0.13510781840919006,9.31440325401442e-05,9.21116178085513e-05
2021-01-08,1,0.07814122547424683,0.09549885918533323,0.16676648042345688,0.0003012874480482429,0.00785443581481248
2021-01-11,1,0.0689062081536071,0.08561278969531688,0.1671131668231672,0.00027910986680979813,0.009644606731124689
2021-01-12,1,0.09201701996770141,0.10781760281547473,0.12282505044984617,0.00024965841832934836,0.0009491347421887603
2021-01-13,1,0.13491735441845573,0.11431496945856295,0.12659955055196548,0.0004244582660356161,6.91858611614002e-05
2021-01-14,1,0.13552935658518742,0.1063787832166562,0.1255103386458068,0.0008497559277141216,0.00010038072046963069
2021-01-15,1,0.13563157544131962,0.1078081116169375,0.07814122547424683,0.0007741451391867007,0.0033051403393365066
2021-01-19,1,0.10536330136245677,0.12920475793702854,0.0689062081536071,0.0005684150515971918,0.0013291196452387528
2021-01-20,1,0.10822015013143696,0.10428570918158567,0.09201701996770141,1.547982558786674e-05,0.0002625414271029568
2021-01-21,1,0.17868640022753562,0.08477385603080866,0.13491735441845573,0.008819565957502197,0.0019157293710373342
2021-01-22,1,0.20143019268171486,0.08028115495392749,0.13552935658518742,0.014677089342368848,0.004342920198221374
2021-01-25,1,0.23356640283221758,0.09681686411893206,0.13563157544131962,0.018700436338296374,0.009591230416084976
2021-01-26,1,0.28233229248776437,0.11421316908930461,0.10536330136245677,0.028264039652266537,0.0313180238199092
2021-01-27,1,0.31187929250979507,0.09975797546058937,0.10822015013143696,0.044995453146689644,0.04147704627428834
2021-01-28,1,0.23427069651464463,0.17604687969045513,0.17868640022753562,0.003390012845576773,0.0030896139937331203
2021-01-29,1,0.23845469676291037,0.17559540784008482,0.20143019268171486,0.003951290203883259,0.0013708139024584628
2021-02-01,1,0.10733845441720957,0.2173512817337109,0.23356640283221758,0.012102822174170342,0.015933494961061924
2021-02-02,1,0.08581497289020061,0.1893518432452963,0.28233229248776437,0.010719883522927893,0.038619056901811014
2021-02-03,1,0.0775016056156971,0.1385315703716026,0.31187929250979507,0.003724656598107067,0.05493290011382782
2021-02-04,1,0.08159720132723496,0.13206022459777444,0.23427069651464463,0.00254651671760301,0.02330919613274001
2021-02-05,1,0.05243807805537917,0.12607194994052062,0.23845469676291037,0.005421947088797424,0.034602182435383044
2021-02-08,1,0.054801849690487674,0.11055664457976341,0.10733845441720957,0.003108597153145208,0.002760094836211818
2021-02-09,1,0.03903573966083457,0.10720118550054035,0.08581497289020061,0.004646528006525862,0.002188296661527424
2021-02-10,1,0.03722286603327031,0.10170297576020765,0.0775016056156971,0.004157684550397879,0.001622376862348955
2021-02-11,1,0.05346623349495056,0.09560327010695016,0.08159720132723496,0.0017755298544409946,0.0007913513511810193
2021-02-12,1,0.05374403070450901,0.09670104914674547,0.05243807805537917,0.0018453054334466436,1.7055123217692452e-06
2021-02-16,1,0.05020630320177699,0.06907657569724895,0.054801849690487674,0.00035608718405336564,2.111904752990108e-05
2021-02-17,1,0.057133847096836485,0.06899297482192082,0.03903573966083457,0.000140638910399864,0.0003275414927650679
2021-02-18,1,0.11304797883258638,0.08745446742050261,0.03722286603327031,0.0006550278264004621,0.005749447731029006
2021-02-19,1,0.2061965230311722,0.09596972965736794,0.05346623349495056,0.012149945977471337,0.023326541341818094
2021-02-22,1,0.20501032799516752,0.10708032025042025,0.05374403070450901,0.009590286416886262,0.022881492696025886
2021-02-23,1,0.2869741472927879,0.12220247130085031,0.05020630320177699,0.027149705209192063,0.05605901199550526
2021-02-24,1,0.2944735996337701,0.14106167831608535,0.057133847096836485,0.023535217602383505,0.05633015813429289
2021-02-25,1,0.28566401324084945,0.1174614752770789,0.11304797883258638,0.02829209377745367,0.029796295334834657
2021-02-26,1,0.24624993822252617,0.1922234440197554,0.2061965230311722,0.002918862075842022,0.001604276068490985
2021-03-01,1,0.28601995823085813,0.21847126810012996,0.20501032799516752,0.004562825538377134,0.006562560190923317
2021-03-02,1,0.2058558502600528,0.17743156230903873,0.2869741472927879,0.0008079401455221634,0.006580178113491045
2021-03-03,1,0.23742626309728676,0.16267106361482744,0.2944735996337701,0.005588339849662285,0.0032543986059067895
2021-03-04,1,0.20485176006229164,0.2120253854043747,0.28566401324084945,5.146090054857649e-05,0.006530620263795327
2021-03-05,1,0.14206703933016268,0.2760162088909869,0.24624993822252617,0.017942380026034432,0.010854076421616433
2021-03-08,1,0.11934673334967788,0.23877417307875248,0.28601995823085813,0.014262913360241746,0.027779963892292484
2021-03-09,1,0.07724307394619337,0.19884319185037863,0.2058558502600528,0.014786588674311757,0.016541246231158838
2021-03-10,1,0.07101507618119843,0.16965598652338085,0.23742626309728676,0.009730029193134471,0.027692683130821287
2021-03-11,1,0.06945915025647223,0.14648823951033968,0.20485176006229164,0.005933480591280278,0.018331158790030867
2021-03-12,1,0.1272692332934257,0.12220944262428543,0.14206703933016268,2.5601481615519036e-05,0.00021897506350088914
2021-03-15,1,0.12553882197331528,0.11461155309310841,0.11934673334967788,0.0001194052051803375,3.834196152297976e-05
2021-03-16,1,0.1338170591986699,0.11681137631731099,0.07724307394619337,0.0002891932502613435,0.0032006158073474324
2021-03-17,1,0.14182877053923507,0.1052038415949378,0.07101507618119843,0.0013413854201748236,0.00501457930863343
2021-03-18,1,0.1317046044273424,0.1112071523670882,0.06945915025647223,0.0004201455409624187,0.003874496564937897
2021-03-19,1,0.10834647440640456,0.14245685465616884,0.1272692332934257,0.0011635180407835086,0.0003580708038963379
2021-03-22,1,0.15606948541828852,0.14403883419969732,0.12553882197331528,0.00014473656874339002,0.0009321214103902251
2021-03-23,1,0.15177904345684395,0.11900456176210025,0.1338170591986699,0.00107416665035909,0.00032263287849089244
2021-03-24,1,0.13470536828907906,0.13602507498694072,0.14182877053923507,1.7416257683809298e-06,5.0742859617527676e-05
2021-03-25,1,0.11572684957150249,0.15890058053239767,0.1317046044273424,0.0018639710450837586,0.0002552886502333154
2021-03-26,1,0.12432876464295191,0.15151602855478155,0.10834647440640456,0.0007391473190114745,0.00025543360120523664
2021-03-29,1,0.11520173274106107,0.13152124348644628,0.15606948541828852,0.0002663264309687432,0.0016701732088870312
2021-03-30,1,0.11546925399635641,0.12187017367815606,0.15177904345684395,4.097177277285012e-05,0.0013184008106649325
2021-03-31,1,0.10148227928807609,0.12112523705827827,0.13470536828907906,0.0003858457899619463,0.0011037736427685647
2021-04-01,1,0.10078058686940948,0.11479877003897557,0.11572684957150249,0.0001965094593755059,0.00022339076875997667
2021-04-05,1,0.09323087920016333,0.10721409299143504,0.12432876464295191,0.00019553026793241133,0.0009670784790128016
2021-04-06,1,0.05245670084638683,0.10072132057653195,0.11520173274106107,0.0023294735176955135,0.003936939027463688
2021-04-07,1,0.04432007356085862,0.09795722982015662,0.11546925399635641,0.0028769445315843505,0.0050622058766430205
2021-04-08,1,0.06521180573035884,0.09430691620832626,0.10148227928807609,0.0008465254537251297,0.001315547252101066
2021-04-09,1,0.0885872731563381,0.08808512844285685,0.10078058686940948,2.521493132771729e-07,0.00014867689930537448
2021-04-12,1,0.08247120530092825,0.08857896004961127,0.09323087920016333,3.730466807006005e-05,0.00011577058241788077
2021-04-13,1,0.09911831875581521,0.07821386646450809,0.05245670084638683,0.00043699612559953553,0.0021773065859254878
2021-04-14,1,0.11651371700793145,0.08399652608621708,0.04432007356085862,0.0010573677054392236,0.005211922154163081
2021-04-15,1,0.129997771196627,0.09007106284346036,0.06521180573035884,0.0015941420399188267,0.004197221321396491
2021-04-16,1,0.1247911109951159,0.08362953315028601,0.0885872731563381,0.001694275490675991,0.0013107178742565193
2021-04-19,1,0.15226609950943829,0.07285864790049809,0.08247120530092825,0.006305543371026179,0.004871327257577108
2021-04-20,1,0.14665928414881754,0.09699351648744911,0.09911831875581521,0.0024666884773930304,0.002260143390498645
2021-04-21,1,0.12820101306709691,0.12131971057239019,0.11651371700793145,4.735232402365701e-05,0.0001365928891745846
2021-04-22,1,0.1131694859208882,0.11082386410101416,0.129997771196627,5.5019417218691835e-06,0.0002831911853216475
2021-04-23,1,0.07612059241051869,0.12045220126889566,0.1247911109951159,0.001965291543972128,0.002368819379293623
2021-04-26,1,0.07441169543720866,0.1191448910792606,0.15226609950943829,0.002001058792350095,0.006061308233442005
2021-04-27,1,0.07451910305221178,0.09392538106086393,0.14665928414881754,0.00037660362614909594,0.005204205728651075
2021-04-28,1,0.08786292884145426,0.09607483417619707,0.12820101306709691,6.743538922677739e-05,0.0016271610389950407
2021-04-29,1,0.08822907681360095,0.0954241494936329,0.1131694859208882,5.176907087094206e-05,0.0006220240064388566
2021-04-30,1,0.09679144315946958,0.09336312972599449,0.07612059241051869,1.175333299814577e-05,0.00042728407068540365
2021-05-03,1,0.09146933440908829,0.1064414637913997,0.07441169543720866,0.0002241646582406725,0.0002909630472949868
2021-05-04,1,0.1262244437770512,0.10340792990197692,0.07451910305221178,0.0005205933054114568,0.0026734422594717373
2021-05-05,1,0.135730820594823,0.11211118137323273,0.08786292884145426,0.0005578873569580855,0.002291335060912227
2021-05-06,1,0.1980670727584114,0.11258361375033911,0.08822907681360095,0.007307421763984775,0.012064385353172197
2021-05-07,1,0.21591060401895584,0.0923683572205855,0.09679144315946958,0.015262686743989446,0.014189374483868164
2021-05-10,1,0.2480784960994692,0.0819249724282929,0.09146933440908829,0.027606993428348145,0.024526429525363873
2021-05-11,1,0.23968111404361941,0.11166767847646153,0.1262244437770512,0.016387439685706884,0.012872416027976785
2021-05-12,1,0.23905222690120456,0.1441894653512806,0.135730820594823,0.00899894352887773,0.010675313001128384
2021-05-13,1,0.16473374115921902,0.22116540057476328,0.1980670727584114,0.003184532184391985,0.0011111109955017175
2021-05-14,1,0.1604591482248461,0.1897891744842289,0.21591060401895584,0.0008602504403760847,0.003074863949686106
2021-05-17,1,0.1125382846186516,0.13205114367692564,0.2480784960994692,0.00038075166862806695,0.018371148928264754
2021-05-18,1,0.134137058562401,0.13248071301864398,0.23968111404361941,2.7434805603237223e-06,0.011139547647422513
2021-05-19,1,0.10805775957045656,0.16171187842579418,0.23905222690120456,0.002878764470142696,0.017159550471266403
2021-05-20,1,0.09720714003204875,0.17530701244297978,0.16473374115921902,0.006099590070603705,0.004559841859787953
2021-05-21,1,0.07737876801037954,0.1536537301774705,0.1604591482248461,0.005817869853591157,0.006902349576580327
2021-05-24,1,0.0736618069948165,0.14026833495398142,0.1125382846186516,0.004436429566775017,0.0015113805124365514
2021-05-25,1,0.02842740698249303,0.12111185997937288,0.134137058562401,0.008590407827330828,0.011174530437145537
2021-05-26,1,0.018925053065831157,0.11406054294478093,0.10805775957045656,0.009050761434507755,0.007944639368839691
2021-05-27,1,0.035850100560212955,0.09476319411995235,0.09720714003204875,0.003470752592778607,0.003764686292748416
2021-05-28,1,0.07585766523317772,0.08386968406676085,0.07737876801037954,6.419244578969076e-05,2.313753658811111e-06
2021-06-01,1,0.07788748525644291,0.08391028814988233,0.0736618069948165,3.627415469322217e-05,1.785635677078201e-05
2021-06-02,1,0.07657094815766378,0.09079575946766197,0.02842740698249303,0.00020234525680505225,0.0023178005568853617
2021-06-03,1,0.07881481081534089,0.08800745785036437,0.018925053065831157,8.450475951052602e-05,0.0035867830832949613
2021-06-04,1,0.07178888766130831,0.09475041101828896,0.035850100560212955,0.000527231554873168,0.0012915964182978578
2021-06-07,1,0.03909892941566617,0.08008411096696415,0.07585766523317772,0.0016797851067928559,0.0013512046589016062
2021-06-08,1,0.0364384767893831,0.06751407199771448,0.07788748525644291,0.0009656926175520681,0.0017180203029023963
2021-06-09,1,0.043111861853449236,0.07917020923099301,0.07657094815766378,0.0013002044155996178,0.0011195104563128777
2021-06-10,1,0.06331734537792862,0.08055595033781622,0.07881481081534089,0.0002971695009630615,0.00024017143498378804
2021-06-11,1,0.04983058573016926,0.08177942217474143,0.07178888766130831,0.001020728150162023,0.0004821670236990648
2021-06-14,1,0.09703141675838259,0.07856599993016468,0.03909892941566617,0.0003409716186398332,0.0033561730897139976
2021-06-15,1,0.16110676558873804,0.07505607529160978,0.0364384767893831,0.007404721300612285,0.01554218223215937
2021-06-16,1,0.1677717745890509,0.07330241962593945,0.043111861853449236,0.008924459027146352,0.015540093843247825
2021-06-17,1,0.16126085168712437,0.094110475486891,0.06331734537792862,0.004509173023832868,0.009592930428139468
2021-06-18,1,0.16426024999751324,0.1001014586198333,0.04983058573016926,0.0041163505110446575,0.013094148064337056
