target_timestamp,asset_return,buy_and_hold_return,lr_position,lr_net_return,xgb_position,xgb_net_return,fold_id
2020-10-09,0.008929902705717474,0.008929902705717474,1.0,0.008829902705717475,0.0,0.0,0
2020-10-12,0.016087693519543533,0.016087693519543533,1.0,0.016087693519543533,0.0,0.0,0
2020-10-13,-0.006525901273289225,-0.006525901273289225,1.0,-0.006525901273289225,0.0,-0.0,0
2020-10-14,-0.006283398714491795,-0.006283398714491795,1.0,-0.006283398714491795,0.0,-0.0,0
2020-10-15,-0.001235936865597087,-0.001235936865597087,1.0,-0.001235936865597087,1.0,-0.001335936865597087,0
2020-10-16,-0.0006043329888979487,-0.0006043329888979487,1.0,-0.0006043329888979487,1.0,-0.0006043329888979487,0
2020-10-19,-0.01520343992734896,-0.01520343992734896,1.0,-0.01520343992734896,1.0,-0.01520343992734896,0
2020-10-20,0.004005706982158852,0.004005706982158852,1.0,0.004005706982158852,1.0,0.004005706982158852,0
2020-10-21,-0.0018927562143035148,-0.0018927562143035148,1.0,-0.0018927562143035148,0.0,-0.0001,0
2020-10-22,0.00548530096872879,0.00548530096872879,1.0,0.00548530096872879,0.0,0.0,0
2020-10-23,0.0033951252692221434,0.0033951252692221434,1.0,0.0033951252692221434,1.0,0.0032951252692221436,0
2020-10-26,-0.018480092817480087,-0.018480092817480087,1.0,-0.018480092817480087,0.0,-0.0001,0
2020-10-27,-0.0034472476436823163,-0.0034472476436823163,1.0,-0.0034472476436823163,1.0,-0.003547247643682316,0
2020-10-28,-0.03417901260284173,-0.03417901260284173,1.0,-0.03417901260284173,1.0,-0.03417901260284173,0
2020-10-29,0.010163754472700903,0.010163754472700903,1.0,0.010163754472700903,0.0,-0.0001,0
2020-10-30,-0.0104251458980682,-0.0104251458980682,1.0,-0.0104251458980682,1.0,-0.0105251458980682,0
2020-11-02,0.011208545897470668,0.011208545897470668,1.0,0.011208545897470668,1.0,0.011208545897470668,0
2020-11-03,0.017655728156462658,0.017655728156462658,1.0,0.017655728156462658,1.0,0.017655728156462658,0
2020-11-04,0.022349395985042486,0.022349395985042486,1.0,0.022349395985042486,1.0,0.022349395985042486,0
2020-11-05,0.01950292439411294,0.01950292439411294,0.0,-0.0001,0.0,-0.0001,0
2020-11-06,-0.00022860002505953325,-0.00022860002505953325,0.0,-0.0,0.0,-0.0,0
2020-11-09,0.01256581627506037,0.01256581627506037,0.0,0.0,1.0,0.012465816275060371,0
2020-11-10,-0.0014665887952430845,-0.0014665887952430845,0.0,-0.0,0.0,-0.0001,0
2020-11-11,0.007428426101870889,0.007428426101870889,0.0,0.0,1.0,0.007328426101870888,0
2020-11-12,-0.009700866191291957,-0.009700866191291957,0.0,-0.0,1.0,-0.009700866191291957,0
2020-11-13,0.01384449936162957,0.01384449936162957,1.0,0.01374449936162957,1.0,0.01384449936162957,0
2020-11-16,0.012482557901148938,0.012482557901148938,0.0,-0.0001,0.0,-0.0001,0
2020-11-17,-0.005378184497942251,-0.005378184497942251,1.0,-0.005478184497942251,0.0,-0.0,0
2020-11-18,-0.012034820268277291,-0.012034820268277291,1.0,-0.012034820268277291,0.0,-0.0,0
2020-11-19,0.004210259416440598,0.004210259416440598,1.0,0.004210259416440598,1.0,0.004110259416440598,0
2020-11-20,-0.006848091132438339,-0.006848091132438339,0.0,-0.0001,1.0,-0.006848091132438339,0
2020-11-23,0.005994657600282061,0.005994657600282061,1.0,0.00589465760028206,1.0,0.005994657600282061,0
2020-11-24,0.016113680087242788,0.016113680087242788,1.0,0.016113680087242788,1.0,0.016113680087242788,0
2020-11-25,-0.0015420185787271556,-0.0015420185787271556,1.0,-0.0015420185787271556,0.0,-0.0001,0
2020-11-27,0.002785239700186848,0.002785239700186848,1.0,0.002785239700186848,0.0,0.0,0
2020-11-30,-0.004427150048747941,-0.004427150048747941,0.0,-0.0001,1.0,-0.004527150048747941,0
2020-12-01,0.010937281914726649,0.010937281914726649,1.0,0.01083728191472665,1.0,0.010937281914726649,0
2020-12-02,0.0021037075946281902,0.0021037075946281902,0.0,-0.0001,0.0,-0.0001,0
2020-12-03,-0.0002725874418239016,-0.0002725874418239016,0.0,-0.0,1.0,-0.0003725874418239016,0
2020-12-04,0.00861770988895838,0.00861770988895838,0.0,0.0,1.0,0.00861770988895838,0
2020-12-07,-0.002054773364746576,-0.002054773364746576,0.0,-0.0,1.0,-0.002054773364746576,0
2020-12-08,0.0029259016282312533,0.0029259016282312533,1.0,0.0028259016282312535,0.0,-0.0001,0
2020-12-09,-0.00896883399999715,-0.00896883399999715,0.0,-0.0001,0.0,-0.0,0
2020-12-10,-0.0003271950019393399,-0.0003271950019393399,1.0,-0.0004271950019393399,1.0,-0.0004271950019393399,0
2020-12-11,-0.0011723088424708816,-0.0011723088424708816,0.0,-0.0001,1.0,-0.0011723088424708816,0
2020-12-14,-0.004477419982228059,-0.004477419982228059,1.0,-0.004577419982228059,1.0,-0.004477419982228059,0
2020-12-15,0.01351957567787232,0.01351957567787232,1.0,0.01351957567787232,1.0,0.01351957567787232,0
2020-12-16,0.0015692431548370855,0.0015692431548370855,0.0,-0.0001,0.0,-0.0001,0
2020-12-17,0.005591936284868204,0.005591936284868204,1.0,0.005491936284868204,1.0,0.005491936284868204,0
2020-12-18,-0.0039925093685957425,-0.0039925093685957425,1.0,-0.0039925093685957425,1.0,-0.0039925093685957425,0
2020-12-21,-0.0035758109663116544,-0.0035758109663116544,1.0,-0.0035758109663116544,1.0,-0.0035758109663116544,0
2020-12-22,-0.0016853345329340685,-0.0016853345329340685,0.0,-0.0001,0.0,-0.0001,0
2020-12-23,0.0008985414902380473,0.0008985414902380473,1.0,0.0007985414902380473,0.0,0.0,0
2020-12-24,0.003890511310201461,0.003890511310201461,1.0,0.003890511310201461,1.0,0.003790511310201461,1
2020-12-28,0.008590842736077908,0.008590842736077908,1.0,0.008590842736077908,0.0,-0.0001,1
2020-12-29,-0.00190777952836918,-0.00190777952836918,1.0,-0.00190777952836918,0.0,-0.0,1
2020-12-30,0.0014267521994328902,0.0014267521994328902,1.0,0.0014267521994328902,0.0,0.0,1
2020-12-31,0.005080944282250144,0.005080944282250144,1.0,0.005080944282250144,0.0,0.0,1
2021-01-04,-0.013614372380624795,-0.013614372380624795,1.0,-0.013614372380624795,0.0,-0.0,1
2021-01-05,0.006887540745993848,0.006887540745993848,1.0,0.006887540745993848,0.0,0.0,1
2021-01-06,0.005978355244729006,0.005978355244729006,0.0,-0.0001,1.0,0.005878355244729005,1
2021-01-07,0.014857725464371363,0.014857725464371363,1.0,0.014757725464371364,1.0,0.014857725464371363,1
2021-01-08,0.005697664735709651,0.005697664735709651,0.0,-0.0001,0.0,-0.0001,1
2021-01-11,-0.006740682100692896,-0.006740682100692896,1.0,-0.006840682100692897,0.0,-0.0,1
2021-01-12,0.0002111344464161835,0.0002111344464161835,1.0,0.0002111344464161835,1.0,0.0001111344464161835,1
2021-01-13,0.0026929321673625495,0.0026929321673625495,0.0,-0.0001,0.0,-0.0001,1
2021-01-14,-0.0035018969939411004,-0.0035018969939411004,1.0,-0.0036018969939411003,0.0,-0.0,1
2021-01-15,-0.0072927667229341075,-0.0072927667229341075,1.0,-0.0072927667229341075,1.0,-0.007392766722934108,1
2021-01-19,0.00785207147575151,0.00785207147575151,1.0,0.00785207147575151,1.0,0.00785207147575151,1
2021-01-20,0.013838689737209808,0.013838689737209808,1.0,0.013838689737209808,1.0,0.013838689737209808,1
2021-01-21,0.0009115746151362458,0.0009115746151362458,1.0,0.0009115746151362458,1.0,0.0009115746151362458,1
2021-01-22,-0.003539319118099127,-0.003539319118099127,1.0,-0.003539319118099127,1.0,-0.003539319118099127,1
2021-01-25,0.003943681410885969,0.003943681410885969,1.0,0.003943681410885969,1.0,0.003943681410885969,1
2021-01-26,-0.001560922676463461,-0.001560922676463461,0.0,-0.0001,1.0,-0.001560922676463461,1
2021-01-27,-0.024440412065680595,-0.024440412065680595,1.0,-0.024540412065680594,1.0,-0.024440412065680595,1
2021-01-28,0.008600145044543428,0.008600145044543428,1.0,0.008600145044543428,1.0,0.008600145044543428,1
2021-01-29,-0.020019542440221638,-0.020019542440221638,1.0,-0.020019542440221638,0.0,-0.0001,1
2021-02-01,0.01664542461427687,0.01664542461427687,1.0,0.01664542461427687,1.0,0.016545424614276872,1
2021-02-02,0.0141403071246895,0.0141403071246895,1.0,0.0141403071246895,1.0,0.0141403071246895,1
2021-02-03,0.0007863994563852561,0.0007863994563852561,1.0,0.0007863994563852561,0.0,-0.0001,1
2021-02-04,0.011365802115265833,0.011365802115265833,1.0,0.011365802115265833,1.0,0.011265802115265833,1
2021-02-05,0.003935600256284255,0.003935600256284255,1.0,0.003935600256284255,1.0,0.003935600256284255,1
2021-02-08,0.007222099339885046,0.007222099339885046,1.0,0.007222099339885046,0.0,-0.0001,1
2021-02-09,-0.0006659420465046084,-0.0006659420465046084,1.0,-0.0006659420465046084,0.0,-0.0,1
2021-02-10,-0.0004358010385134836,-0.0004358010385134836,1.0,-0.0004358010385134836,1.0,-0.0005358010385134837,1
2021-02-11,0.0016151333600631368,0.0016151333600631368,1.0,0.0016151333600631368,1.0,0.0016151333600631368,1
2021-02-12,0.0049399482118037685,0.0049399482118037685,1.0,0.0049399482118037685,1.0,0.0049399482118037685,1
2021-02-16,-0.0008662130409855529,-0.0008662130409855529,0.0,-0.0001,1.0,-0.0008662130409855529,1
2021-02-17,0.00022963056553293448,0.00022963056553293448,1.0,0.0001296305655329345,1.0,0.00022963056553293448,1
2021-02-18,-0.004255962257000867,-0.004255962257000867,0.0,-0.0001,0.0,-0.0001,1
2021-02-19,-0.0017661934416003389,-0.0017661934416003389,0.0,-0.0,0.0,-0.0,1
2021-02-22,-0.0076916727980513855,-0.0076916727980513855,0.0,-0.0,1.0,-0.007791672798051386,1
2021-02-23,0.001214606995865175,0.001214606995865175,1.0,0.001114606995865175,1.0,0.001214606995865175,1
2021-02-24,0.011019211500437942,0.011019211500437942,0.0,-0.0001,0.0,-0.0001,1
2021-02-25,-0.02409562741896376,-0.02409562741896376,0.0,-0.0,1.0,-0.02419562741896376,1
2021-02-26,-0.005152912847368074,-0.005152912847368074,1.0,-0.005252912847368074,1.0,-0.005152912847368074,1
2021-03-01,0.024240486364521807,0.024240486364521807,0.0,-0.0001,0.0,-0.0001,1
2021-03-02,-0.007803213677998411,-0.007803213677998411,0.0,-0.0,0.0,-0.0,1
2021-03-03,-0.013245818288398659,-0.013245818288398659,1.0,-0.013345818288398658,1.0,-0.013345818288398658,1
2021-03-04,-0.012374735263586456,-0.012374735263586456,1.0,-0.012374735263586456,1.0,-0.012374735263586456,1
2021-03-05,0.018396463512524663,0.018396463512524663,0.0,-0.0001,1.0,0.018396463512524663,1
2021-03-08,-0.004978563261258895,-0.004978563261258895,0.0,-0.0,0.0,-0.0001,1
2021-03-09,0.0142772723950777,0.0142772723950777,1.0,0.014177272395077701,1.0,0.014177272395077701,1
2021-03-10,0.006224768342906639,0.006224768342906639,0.0,-0.0001,0.0,-0.0001,1
2021-03-11,0.010139112180179266,0.010139112180179266,1.0,0.010039112180179267,0.0,0.0,1
2021-03-12,0.0013466535916482059,0.0013466535916482059,0.0,-0.0001,1.0,0.0012466535916482058,1
2021-03-15,0.005963527364126975,0.005963527364126975,0.0,0.0,1.0,0.005963527364126975,1
2021-03-16,-0.0012612028820689902,-0.0012612028820689902,0.0,-0.0,1.0,-0.0012612028820689902,1
2021-03-17,0.003409903956828275,0.003409903956828275,1.0,0.0033099039568282754,1.0,0.003409903956828275,1
2021-03-18,-0.014549582018351659,-0.014549582018351659,0.0,-0.0001,1.0,-0.014549582018351659,1
2021-03-19,-0.0018503541857761707,-0.0018503541857761707,1.0,-0.0019503541857761708,0.0,-0.0001,1
2021-03-22,0.007984938851626877,0.007984938851626877,0.0,-0.0001,0.0,0.0,1
2021-03-23,-0.007870748867198296,-0.007870748867198296,0.0,-0.0,1.0,-0.007970748867198296,1
2021-03-24,-0.005083405107128791,-0.005083405107128791,1.0,-0.005183405107128791,1.0,-0.005083405107128791,1
2021-03-25,0.005625400296594751,0.005625400296594751,1.0,0.005625400296594751,0.0,-0.0001,1
2021-03-26,0.016114888032898955,0.016114888032898955,0.0,-0.0001,1.0,0.016014888032898956,1
2021-03-29,-0.0005051626100451845,-0.0005051626100451845,0.0,-0.0,1.0,-0.0005051626100451845,1
2021-03-30,-0.0026528249411281735,-0.0026528249411281735,1.0,-0.0027528249411281733,1.0,-0.0026528249411281735,1
2021-03-31,0.004053270466776837,0.004053270466776837,1.0,0.004053270466776837,1.0,0.004053270466776837,1
2021-04-01,0.010798971539082824,0.010798971539082824,1.0,0.010798971539082824,1.0,0.010798971539082824,1
2021-04-05,0.014353087067418002,0.014353087067418002,0.0,-0.0001,1.0,0.014353087067418002,1
2021-04-06,-0.0005903568877047016,-0.0005903568877047016,0.0,-0.0,0.0,-0.0001,1
2021-04-07,0.001157033158119658,0.001157033158119658,1.0,0.001057033158119658,1.0,0.001057033158119658,1
2021-04-08,0.004747024651418741,0.004747024651418741,1.0,0.004747024651418741,1.0,0.004747024651418741,1
2021-04-09,0.0072702163876565695,0.0072702163876565695,0.0,-0.0001,0.0,-0.0001,1
2021-04-12,0.00036455166616633505,0.00036455166616633505,0.0,0.0,0.0,0.0,1
2021-04-13,0.0029635322415004772,0.0029635322415004772,1.0,0.0028635322415004774,0.0,0.0,1
2021-04-14,-0.0034149878156558566,-0.0034149878156558566,1.0,-0.0034149878156558566,0.0,-0.0,1
2021-04-15,0.010742414805460454,0.010742414805460454,1.0,0.010742414805460454,0.0,0.0,1
2021-04-16,0.003342342888081218,0.003342342888081218,0.0,-0.0001,0.0,0.0,1
2021-04-19,-0.004912945740058072,-0.004912945740058072,1.0,-0.0050129457400580725,0.0,-0.0,1
2021-04-20,-0.00732140327683084,-0.00732140327683084,1.0,-0.00732140327683084,1.0,-0.00742140327683084,1
2021-04-21,0.009461911833208658,0.009461911833208658,1.0,0.009461911833208658,0.0,-0.0001,1
2021-04-22,-0.009133151977583909,-0.009133151977583909,0.0,-0.0001,0.0,-0.0,1
2021-04-23,0.010842469312865033,0.010842469312865033,1.0,0.010742469312865034,1.0,0.010742469312865034,1
2021-04-26,0.0020876219448848765,0.0020876219448848765,0.0,-0.0001,1.0,0.0020876219448848765,1
2021-04-27,-0.00021563509346911314,-0.00021563509346911314,1.0,-0.00031563509346911313,0.0,-0.0001,1
2021-04-28,-0.00028744503777766717,-0.00028744503777766717,1.0,-0.00028744503777766717,0.0,-0.0,1
2021-04-29,0.006373047641607954,0.006373047641607954,1.0,0.006373047641607954,1.0,0.006273047641607954,1
2021-04-30,-0.006570557771670149,-0.006570557771670149,1.0,-0.006570557771670149,1.0,-0.006570557771670149,1
2021-05-03,0.0021566999421518407,0.0021566999421518407,1.0,0.0021566999421518407,1.0,0.0021566999421518407,1
2021-05-04,-0.006169432579716805,-0.006169432579716805,1.0,-0.006169432579716805,1.0,-0.006169432579716805,1
2021-05-05,0.00031297302677213423,0.00031297302677213423,1.0,0.00031297302677213423,1.0,0.00031297302677213423,1
2021-05-06,0.007985506361361638,0.007985506361361638,1.0,0.007985506361361638,1.0,0.007985506361361638,1
2021-05-07,0.0072779035945014225,0.0072779035945014225,1.0,0.0072779035945014225,1.0,0.0072779035945014225,1
2021-05-10,-0.009902099075639437,-0.009902099075639437,1.0,-0.009902099075639437,1.0,-0.009902099075639437,1
2021-05-11,-0.008924901842732091,-0.008924901842732091,1.0,-0.008924901842732091,1.0,-0.008924901842732091,1
2021-05-12,-0.021245275323928503,-0.021245275323928503,1.0,-0.021245275323928503,0.0,-0.0001,1
2021-05-13,0.012012518584565868,0.012012518584565868,1.0,0.012012518584565868,1.0,0.011912518584565868,1
2021-05-14,0.01535529196868124,0.01535529196868124,1.0,0.01535529196868124,0.0,-0.0001,1
2021-05-17,-0.0025444480324333663,-0.0025444480324333663,1.0,-0.0025444480324333663,1.0,-0.002644448032433366,1
2021-05-18,-0.008615866445931264,-0.008615866445931264,1.0,-0.008615866445931264,1.0,-0.008615866445931264,1
2021-05-19,-0.002621492910467871,-0.002621492910467871,1.0,-0.002621492910467871,0.0,-0.0001,1
2021-05-20,0.010757920738142301,0.010757920738142301,1.0,0.010757920738142301,0.0,0.0,1
2021-05-21,-0.0008185188090554796,-0.0008185188090554796,1.0,-0.0008185188090554796,1.0,-0.0009185188090554796,1
2021-05-24,0.010194076134289354,0.010194076134289354,1.0,0.010194076134289354,0.0,-0.0001,1
2021-05-25,-0.0022187930775900977,-0.0022187930775900977,1.0,-0.0022187930775900977,0.0,-0.0,1
2021-05-26,0.001984510784732496,0.001984510784732496,1.0,0.001984510784732496,1.0,0.001884510784732496,1
2021-05-27,0.0005248124561518797,0.0005248124561518797,1.0,0.0005248124561518797,1.0,0.0005248124561518797,1
2021-05-28,0.001789161928934524,0.001789161928934524,1.0,0.001789161928934524,0.0,-0.0001,1
2021-06-01,-0.0008812759699869943,-0.0008812759699869943,1.0,-0.0008812759699869943,0.0,-0.0,1
2021-06-02,0.0015727316363143284,0.0015727316363143284,1.0,0.0015727316363143284,0.0,0.0,1
2021-06-03,-0.0037112599059631046,-0.0037112599059631046,1.0,-0.0037112599059631046,0.0,-0.0,1
2021-06-04,0.009145737480857452,0.009145737480857452,1.0,0.009145737480857452,1.0,0.009045737480857453,1
2021-06-07,-0.0009701885821452594,-0.0009701885821452594,1.0,-0.0009701885821452594,1.0,-0.0009701885821452594,1
2021-06-08,0.0002131410678103407,0.0002131410678103407,1.0,0.0002131410678103407,1.0,0.0002131410678103407,1
2021-06-09,-0.0014915921618561256,-0.0014915921618561256,1.0,-0.0014915921618561256,0.0,-0.0001,1
2021-06-10,0.004648379553267468,0.004648379553267468,1.0,0.004648379553267468,0.0,0.0,1
2021-06-11,0.0016524377911897314,0.0016524377911897314,0.0,-0.0001,0.0,0.0,1
2021-06-14,0.002238812004246249,0.002238812004246249,1.0,0.002138812004246249,0.0,0.0,1
2021-06-15,-0.0018341175836025236,-0.0018341175836025236,1.0,-0.0018341175836025236,0.0,-0.0,1
2021-06-16,-0.005583357907836484,-0.005583357907836484,1.0,-0.005583357907836484,0.0,-0.0,1
2021-06-17,-0.0003316155739492288,-0.0003316155739492288,1.0,-0.0003316155739492288,0.0,-0.0,1
2021-06-18,-0.013490405859742038,-0.013490405859742038,1.0,-0.013490405859742038,0.0,-0.0,1
2021-06-21,0.014315698422379342,0.014315698422379342,1.0,0.014315698422379342,1.0,0.014215698422379342,1
2021-06-22,0.0053462759740738885,0.0053462759740738885,0.0,-0.0001,0.0,-0.0001,1
2021-06-23,-0.0012050919290553797,-0.0012050919290553797,1.0,-0.0013050919290553797,1.0,-0.0013050919290553797,1
2021-06-24,0.005915743389814487,0.005915743389814487,1.0,0.005915743389814487,0.0,-0.0001,1
2021-06-25,0.0035520767206895787,0.0035520767206895787,1.0,0.0035520767206895787,0.0,0.0,1
2021-06-28,0.0020158011941360243,0.0020158011941360243,1.0,0.0020158011941360243,1.0,0.0019158011941360243,2
2021-06-29,0.0005380401305405957,0.0005380401305405957,1.0,0.0005380401305405957,1.0,0.0005380401305405957,2
2021-06-30,0.0008416538631670356,0.0008416538631670356,1.0,0.0008416538631670356,0.0,-0.0001,2
2021-07-01,0.0055366404611241204,0.0055366404611241204,1.0,0.0055366404611241204,1.0,0.00543664046112412,2
2021-07-02,0.00764343971887449,0.00764343971887449,1.0,0.00764343971887449,1.0,0.00764343971887449,2
2021-07-06,-0.0018213876231394366,-0.0018213876231394366,1.0,-0.0018213876231394366,1.0,-0.0018213876231394366,2
2021-07-07,0.003534098950708442,0.003534098950708442,1.0,0.003534098950708442,1.0,0.003534098950708442,2
2021-07-08,-0.008148175245625278,-0.008148175245625278,0.0,-0.0001,1.0,-0.008148175245625278,2
2021-07-09,0.010675029636064925,0.010675029636064925,1.0,0.010575029636064926,0.0,-0.0001,2
